,B02,B03,B08,B11,Clase
3037,1347.0,1665.0,4476.0,3093.0,vegetacion
3038,1337.0,1670.0,4500.0,3066.0,vegetacion
3039,1300.0,1554.0,2686.0,2740.0,vegetacion
3040,1301.0,1538.0,2714.0,2787.0,vegetacion
3041,1335.0,1588.0,2899.0,3033.0,vegetacion
3042,1415.0,1706.0,3483.0,3332.0,vegetacion
3043,1506.0,1790.0,3792.0,3528.0,vegetacion
3044,1513.0,1797.0,3678.0,3613.0,vegetacion
3045,1471.0,1761.0,3799.0,3617.0,vegetacion
3046,1434.0,1750.0,3813.0,3585.0,vegetacion
3047,1465.0,1746.0,3823.0,3548.0,vegetacion
3048,1468.0,1749.0,3646.0,3479.0,vegetacion
3049,1474.0,1734.0,3587.0,3353.0,vegetacion
3050,1390.0,1752.0,4065.0,3228.0,vegetacion
3051,1336.0,1680.0,4815.0,3162.0,vegetacion
3052,1366.0,1698.0,4208.0,3141.0,vegetacion
3053,1355.0,1711.0,4236.0,3137.0,vegetacion
3054,1351.0,1724.0,4574.0,3128.0,vegetacion
3055,1374.0,1684.0,4498.0,3100.0,vegetacion
3056,1363.0,1690.0,4372.0,3066.0,vegetacion
3057,1378.0,1630.0,3188.0,3073.0,vegetacion
3058,1368.0,1622.0,3106.0,3090.0,vegetacion
3059,1392.0,1640.0,3119.0,3224.0,vegetacion
3060,1436.0,1706.0,3416.0,3410.0,vegetacion
3061,1512.0,1795.0,3571.0,3561.0,vegetacion
3062,1535.0,1842.0,3508.0,3648.0,vegetacion
3063,1536.0,1832.0,3485.0,3663.0,vegetacion
3064,1522.0,1814.0,3530.0,3636.0,vegetacion
3065,1491.0,1770.0,3771.0,3593.0,vegetacion
3066,1475.0,1750.0,3614.0,3515.0,vegetacion
3067,1583.0,1807.0,3295.0,3384.0,vegetacion
3068,1428.0,1790.0,4073.0,3250.0,vegetacion
3069,1358.0,1684.0,4824.0,3162.0,vegetacion
3070,1354.0,1706.0,4211.0,3127.0,vegetacion
3071,1370.0,1689.0,4320.0,3131.0,vegetacion
3072,1360.0,1722.0,4400.0,3141.0,vegetacion
3073,1347.0,1686.0,4409.0,3128.0,vegetacion
3074,1374.0,1678.0,4348.0,3101.0,vegetacion
3075,1487.0,1784.0,3539.0,3382.0,vegetacion
3076,1484.0,1784.0,3544.0,3384.0,vegetacion
3077,1471.0,1766.0,3590.0,3398.0,vegetacion
3078,1464.0,1772.0,3608.0,3444.0,vegetacion
3079,1513.0,1828.0,3570.0,3526.0,vegetacion
3080,1536.0,1862.0,3626.0,3604.0,vegetacion
3081,1512.0,1824.0,3558.0,3638.0,vegetacion
3082,1542.0,1856.0,3558.0,3636.0,vegetacion
3083,1495.0,1832.0,3941.0,3609.0,vegetacion
3084,1434.0,1780.0,3934.0,3536.0,vegetacion
3085,1500.0,1808.0,3602.0,3404.0,vegetacion
3086,1438.0,1762.0,4144.0,3260.0,vegetacion
3087,1361.0,1692.0,4720.0,3158.0,vegetacion
3088,1336.0,1674.0,4369.0,3111.0,vegetacion
3089,1378.0,1676.0,4190.0,3118.0,vegetacion
3090,1363.0,1692.0,4216.0,3145.0,vegetacion
3091,1350.0,1686.0,4320.0,3160.0,vegetacion
3092,1494.0,1818.0,3640.0,3470.0,vegetacion
3093,1483.0,1804.0,3691.0,3448.0,vegetacion
3094,1454.0,1776.0,3644.0,3439.0,vegetacion
3095,1487.0,1802.0,3665.0,3485.0,vegetacion
3096,1482.0,1816.0,3756.0,3550.0,vegetacion
3097,1512.0,1788.0,3786.0,3589.0,vegetacion
3098,1588.0,1870.0,3708.0,3604.0,vegetacion
3099,1548.0,1876.0,3938.0,3598.0,vegetacion
3100,1481.0,1857.0,3990.0,3546.0,vegetacion
3101,1476.0,1807.0,3812.0,3426.0,vegetacion
3102,1385.0,1713.0,4336.0,3282.0,vegetacion
3103,1336.0,1686.0,4755.0,3167.0,vegetacion
3104,1382.0,1673.0,4416.0,3102.0,vegetacion
3105,1375.0,1662.0,4177.0,3093.0,vegetacion
3106,1376.0,1686.0,4221.0,3125.0,vegetacion
3107,1370.0,1676.0,4332.0,3178.0,vegetacion
3108,1443.0,1772.0,3674.0,3419.0,vegetacion
3109,1457.0,1766.0,3664.0,3408.0,vegetacion
3110,1422.0,1739.0,3674.0,3400.0,vegetacion
3111,1454.0,1776.0,3744.0,3434.0,vegetacion
3112,1486.0,1802.0,3776.0,3484.0,vegetacion
3113,1520.0,1822.0,3756.0,3518.0,vegetacion
3114,1580.0,1922.0,3688.0,3538.0,vegetacion
3115,1501.0,1884.0,4031.0,3547.0,vegetacion
3116,1504.0,1912.0,4204.0,3516.0,vegetacion
3117,1518.0,1876.0,4076.0,3424.0,vegetacion
3118,1416.0,1778.0,4320.0,3301.0,vegetacion
3119,1356.0,1688.0,4696.0,3187.0,vegetacion
3120,1390.0,1678.0,4343.0,3107.0,vegetacion
3121,1370.0,1656.0,4152.0,3078.0,vegetacion
3122,1375.0,1681.0,4308.0,3104.0,vegetacion
3123,1452.0,1764.0,3665.0,3344.0,vegetacion
3124,1446.0,1766.0,3746.0,3340.0,vegetacion
3125,1423.0,1764.0,3774.0,3362.0,vegetacion
3126,1432.0,1764.0,3730.0,3395.0,vegetacion
3127,1478.0,1788.0,3741.0,3423.0,vegetacion
3128,1486.0,1841.0,3874.0,3441.0,vegetacion
3129,1460.0,1834.0,4024.0,3446.0,vegetacion
3130,1482.0,1864.0,4164.0,3429.0,vegetacion
3131,1505.0,1911.0,4211.0,3381.0,vegetacion
3132,1503.0,1883.0,4231.0,3306.0,vegetacion
3133,1352.0,1736.0,4780.0,3214.0,vegetacion
3134,1328.0,1692.0,4431.0,3132.0,vegetacion
3135,1341.0,1673.0,4227.0,3091.0,vegetacion
3136,1466.0,1766.0,3778.0,3293.0,vegetacion
3137,1439.0,1734.0,3742.0,3301.0,vegetacion
3138,1414.0,1700.0,3658.0,3317.0,vegetacion
3139,1462.0,1750.0,3780.0,3333.0,vegetacion
3140,1415.0,1802.0,3966.0,3342.0,vegetacion
3141,1432.0,1787.0,4072.0,3343.0,vegetacion
3142,1425.0,1776.0,4240.0,3344.0,vegetacion
3143,1413.0,1834.0,4185.0,3350.0,vegetacion
3144,1491.0,1898.0,4248.0,3331.0,vegetacion
3145,1396.0,1769.0,4540.0,3264.0,vegetacion
3146,1332.0,1701.0,4537.0,3183.0,vegetacion
3147,1408.0,1711.0,3696.0,3280.0,vegetacion
3148,1400.0,1733.0,3765.0,3273.0,vegetacion
3149,1394.0,1722.0,3886.0,3268.0,vegetacion
3150,1416.0,1761.0,4078.0,3279.0,vegetacion
3151,1428.0,1756.0,4180.0,3315.0,vegetacion
3152,1413.0,1772.0,4074.0,3375.0,vegetacion
3153,1482.0,1896.0,4112.0,3401.0,vegetacion
3154,1455.0,1799.0,4284.0,3345.0,vegetacion
3155,1382.0,1747.0,4348.0,2989.0,vegetacion
3156,1308.0,1660.0,4764.0,2812.0,vegetacion
3157,1295.0,1678.0,4888.0,2628.0,vegetacion
3158,1284.0,1661.0,4852.0,2497.0,vegetacion
3159,1300.0,1570.0,4336.0,2477.0,vegetacion
3160,1310.0,1569.0,4127.0,2590.0,vegetacion
3161,1402.0,1608.0,3789.0,2821.0,vegetacion
3162,1380.0,1750.0,4090.0,3079.0,vegetacion
3163,1369.0,1726.0,4328.0,2926.0,vegetacion
3164,1316.0,1697.0,4720.0,2723.0,vegetacion
3165,1310.0,1686.0,4940.0,2519.0,vegetacion
3166,1208.0,1522.0,3689.0,2380.0,vegetacion
3167,1263.0,1430.0,3500.0,2370.0,vegetacion
3168,1341.0,1607.0,3874.0,2496.0,vegetacion
3169,1379.0,1653.0,3845.0,2729.0,vegetacion
3170,1509.0,1797.0,4236.0,2929.0,vegetacion
3171,1387.0,1715.0,4046.0,3142.0,vegetacion
3172,1363.0,1717.0,4008.0,3021.0,vegetacion
3173,1350.0,1657.0,4221.0,2828.0,vegetacion
3174,1350.0,1687.0,4296.0,2611.0,vegetacion
3175,1289.0,1628.0,4498.0,2431.0,vegetacion
3176,1212.0,1488.0,3547.0,2334.0,vegetacion
3177,1202.0,1336.0,3085.0,2352.0,vegetacion
3178,1209.0,1416.0,3174.0,2480.0,vegetacion
3179,1241.0,1531.0,4100.0,2682.0,vegetacion
3180,1390.0,1709.0,4860.0,2836.0,vegetacion
3181,1379.0,1688.0,4030.0,3128.0,vegetacion
3182,1396.0,1722.0,3996.0,2954.0,vegetacion
3183,1349.0,1669.0,4307.0,2719.0,vegetacion
3184,1278.0,1652.0,4184.0,2510.0,vegetacion
3185,1250.0,1497.0,3783.0,2412.0,vegetacion
3186,1282.0,1552.0,3789.0,2426.0,vegetacion
3187,1231.0,1432.0,3850.0,2522.0,vegetacion
3188,1210.0,1526.0,3920.0,2652.0,vegetacion
3189,1282.0,1700.0,5256.0,2760.0,vegetacion
3190,1294.0,1698.0,5328.0,2798.0,vegetacion
3191,1312.0,1599.0,4604.0,2748.0,vegetacion
3192,1395.0,1730.0,3998.0,3176.0,vegetacion
3193,1426.0,1701.0,3876.0,3052.0,vegetacion
3194,1400.0,1720.0,4006.0,2844.0,vegetacion
3195,1316.0,1687.0,4248.0,2606.0,vegetacion
3196,1244.0,1526.0,3600.0,2446.0,vegetacion
3197,1196.0,1449.0,3390.0,2452.0,vegetacion
3198,1247.0,1648.0,4384.0,2581.0,vegetacion
3199,1306.0,1662.0,4961.0,2754.0,vegetacion
3200,1303.0,1712.0,4984.0,2879.0,vegetacion
3201,1314.0,1726.0,5200.0,2889.0,vegetacion
3202,1305.0,1710.0,5296.0,2812.0,vegetacion
3203,1342.0,1690.0,5328.0,2707.0,vegetacion
3204,1386.0,1725.0,3976.0,3012.0,vegetacion
3205,1389.0,1704.0,4002.0,2866.0,vegetacion
3206,1356.0,1675.0,4232.0,2669.0,vegetacion
3207,1245.0,1580.0,3864.0,2500.0,vegetacion
3208,1209.0,1416.0,3501.0,2436.0,vegetacion
3209,1166.0,1412.0,3115.0,2525.0,vegetacion
3210,1220.0,1617.0,4284.0,2707.0,vegetacion
3211,1297.0,1708.0,5124.0,2895.0,vegetacion
3212,1318.0,1724.0,5164.0,3002.0,vegetacion
3213,1332.0,1732.0,5083.0,2973.0,vegetacion
3214,1299.0,1708.0,5192.0,2856.0,vegetacion
3215,1301.0,1704.0,5264.0,2725.0,vegetacion
3216,1335.0,1688.0,4416.0,2810.0,vegetacion
3217,1312.0,1701.0,4536.0,2656.0,vegetacion
3218,1344.0,1650.0,4400.0,2504.0,vegetacion
3219,1270.0,1520.0,3618.0,2430.0,vegetacion
3220,1227.0,1449.0,4171.0,2462.0,vegetacion
3221,1210.0,1491.0,4112.0,2602.0,vegetacion
3222,1249.0,1580.0,4917.0,2781.0,vegetacion
3223,1292.0,1714.0,5276.0,2925.0,vegetacion
3224,1324.0,1703.0,5144.0,2996.0,vegetacion
3225,1364.0,1756.0,5205.0,2978.0,vegetacion
3226,1352.0,1728.0,5145.0,2888.0,vegetacion
3227,1298.0,1672.0,4697.0,2762.0,vegetacion
3228,1304.0,1653.0,4581.0,2520.0,vegetacion
3229,1261.0,1484.0,3886.0,2430.0,vegetacion
3230,1223.0,1434.0,3355.0,2421.0,vegetacion
3231,1217.0,1477.0,4119.0,2500.0,vegetacion
3232,1254.0,1583.0,4244.0,2653.0,vegetacion
3233,1383.0,1720.0,4979.0,2798.0,vegetacion
3234,1310.0,1697.0,5300.0,2862.0,vegetacion
3235,1305.0,1678.0,5064.0,2880.0,vegetacion
3236,1359.0,1724.0,5128.0,2896.0,vegetacion
3237,1370.0,1720.0,5036.0,2871.0,vegetacion
3238,1284.0,1616.0,4340.0,2768.0,vegetacion
3239,1270.0,1464.0,3688.0,2479.0,vegetacion
3240,1278.0,1471.0,3432.0,2455.0,vegetacion
3241,1232.0,1434.0,3570.0,2461.0,vegetacion
3242,1208.0,1488.0,3966.0,2522.0,vegetacion
3243,1332.0,1588.0,3624.0,2651.0,vegetacion
3244,1514.0,1834.0,4050.0,2753.0,vegetacion
3245,1392.0,1728.0,4992.0,2750.0,vegetacion
3246,1273.0,1619.0,5004.0,2727.0,vegetacion
3247,1319.0,1700.0,4759.0,2770.0,vegetacion
3248,1336.0,1718.0,4871.0,2798.0,vegetacion
3249,1259.0,1531.0,3532.0,2554.0,vegetacion
3250,1240.0,1470.0,3964.0,2521.0,vegetacion
3251,1250.0,1508.0,3966.0,2503.0,vegetacion
3252,1304.0,1556.0,3272.0,2575.0,vegetacion
3253,1331.0,1624.0,3908.0,2647.0,vegetacion
3254,1325.0,1668.0,5155.0,2631.0,vegetacion
3255,1265.0,1634.0,4687.0,2602.0,vegetacion
3256,1234.0,1534.0,4005.0,2642.0,vegetacion
3257,1281.0,1661.0,4627.0,2678.0,vegetacion
3258,1212.0,1452.0,4108.0,2549.0,vegetacion
3259,1222.0,1471.0,4300.0,2433.0,vegetacion
3260,1261.0,1475.0,3490.0,2438.0,vegetacion
3261,1286.0,1552.0,4200.0,2493.0,vegetacion
3262,1310.0,1698.0,5255.0,2504.0,vegetacion
3263,1242.0,1618.0,5003.0,2501.0,vegetacion
3264,1196.0,1421.0,4339.0,2525.0,vegetacion
3265,1245.0,1658.0,4016.0,2406.0,vegetacion
3266,1219.0,1613.0,3958.0,2359.0,vegetacion
3267,1211.0,1602.0,3872.0,2350.0,vegetacion
3268,1222.0,1576.0,3670.0,2378.0,vegetacion
3269,1211.0,1558.0,3776.0,2367.0,vegetacion
3270,1224.0,1541.0,3502.0,2324.0,vegetacion
3271,1224.0,1579.0,3680.0,2322.0,vegetacion
3272,1181.0,1633.0,3854.0,2334.0,vegetacion
3273,1204.0,1607.0,3876.0,2357.0,vegetacion
3274,1204.0,1597.0,4120.0,2396.0,vegetacion
3275,1225.0,1604.0,3976.0,2334.0,vegetacion
3276,1211.0,1606.0,3810.0,2301.0,vegetacion
3277,1214.0,1451.0,3160.0,2286.0,vegetacion
3278,1239.0,1505.0,3504.0,2293.0,vegetacion
3279,1177.0,1492.0,3646.0,2313.0,vegetacion
3280,1175.0,1508.0,3578.0,2343.0,vegetacion
3281,1168.0,1542.0,3832.0,2380.0,vegetacion
3282,1180.0,1534.0,4068.0,2433.0,vegetacion
3283,1206.0,1504.0,3692.0,2252.0,vegetacion
3284,1176.0,1518.0,3652.0,2267.0,vegetacion
3285,1156.0,1406.0,3276.0,2272.0,vegetacion
3286,1174.0,1479.0,4008.0,2284.0,vegetacion
3287,1177.0,1502.0,3858.0,2313.0,vegetacion
3288,1180.0,1494.0,3878.0,2353.0,vegetacion
3289,1154.0,1374.0,3776.0,2396.0,vegetacion
3290,1165.0,1458.0,3940.0,2453.0,vegetacion
3291,1221.0,1465.0,3764.0,2181.0,vegetacion
3292,1230.0,1448.0,3834.0,2219.0,vegetacion
3293,1196.0,1473.0,3626.0,2261.0,vegetacion
3294,1202.0,1512.0,3864.0,2305.0,vegetacion
3295,1201.0,1516.0,3966.0,2352.0,vegetacion
3296,1180.0,1477.0,4408.0,2395.0,vegetacion
3297,1152.0,1373.0,4300.0,2435.0,vegetacion
3298,1182.0,1422.0,4212.0,2484.0,vegetacion
3299,1225.0,1422.0,3490.0,2095.0,vegetacion
3300,1247.0,1456.0,3958.0,2147.0,vegetacion
3301,1178.0,1398.0,3756.0,2233.0,vegetacion
3302,1227.0,1486.0,3618.0,2319.0,vegetacion
3303,1185.0,1489.0,4008.0,2380.0,vegetacion
3304,1192.0,1441.0,4384.0,2422.0,vegetacion
3305,1165.0,1436.0,4720.0,2461.0,vegetacion
3306,1189.0,1454.0,4708.0,2505.0,vegetacion
3307,1212.0,1451.0,3640.0,2060.0,vegetacion
3308,1198.0,1410.0,3810.0,2175.0,vegetacion
3309,1185.0,1425.0,3740.0,2287.0,vegetacion
3310,1152.0,1422.0,4074.0,2353.0,vegetacion
3311,1191.0,1470.0,4006.0,2398.0,vegetacion
3312,1196.0,1536.0,4752.0,2455.0,vegetacion
3313,1215.0,1416.0,3830.0,2113.0,vegetacion
3314,1215.0,1454.0,4392.0,2223.0,vegetacion
3315,1208.0,1425.0,4072.0,2311.0,vegetacion
3316,1202.0,1466.0,3818.0,2387.0,vegetacion
3317,1346.0,1772.0,4976.0,3102.0,vegetacion
3318,1362.0,1762.0,5008.0,3139.0,vegetacion
3319,1376.0,1762.0,4988.0,3159.0,vegetacion
3320,1383.0,1785.0,4980.0,3162.0,vegetacion
3321,1380.0,1792.0,5052.0,3153.0,vegetacion
3322,1360.0,1831.0,5052.0,3144.0,vegetacion
3323,1354.0,1758.0,5036.0,3050.0,vegetacion
3324,1356.0,1761.0,4916.0,3074.0,vegetacion
3325,1361.0,1774.0,4908.0,3130.0,vegetacion
3326,1362.0,1778.0,5008.0,3163.0,vegetacion
3327,1367.0,1775.0,5052.0,3172.0,vegetacion
3328,1385.0,1786.0,5088.0,3170.0,vegetacion
3329,1380.0,1828.0,5080.0,3158.0,vegetacion
3330,1356.0,1786.0,5164.0,3140.0,vegetacion
3331,1345.0,1755.0,4784.0,3032.0,vegetacion
3332,1357.0,1762.0,4596.0,3057.0,vegetacion
3333,1356.0,1786.0,4836.0,3113.0,vegetacion
3334,1359.0,1786.0,5016.0,3153.0,vegetacion
3335,1353.0,1769.0,5112.0,3177.0,vegetacion
3336,1354.0,1772.0,5148.0,3192.0,vegetacion
3337,1360.0,1804.0,5100.0,3185.0,vegetacion
3338,1347.0,1792.0,5224.0,3148.0,vegetacion
3339,1361.0,1768.0,4640.0,3039.0,vegetacion
3340,1357.0,1761.0,4656.0,3058.0,vegetacion
3341,1360.0,1775.0,4920.0,3103.0,vegetacion
3342,1369.0,1784.0,5108.0,3148.0,vegetacion
3343,1358.0,1780.0,5312.0,3187.0,vegetacion
3344,1354.0,1810.0,5292.0,3213.0,vegetacion
3345,1363.0,1836.0,5176.0,3207.0,vegetacion
3346,1380.0,1808.0,5312.0,3159.0,vegetacion
3347,1361.0,1766.0,4808.0,3073.0,vegetacion
3348,1359.0,1759.0,4996.0,3080.0,vegetacion
3349,1362.0,1773.0,5044.0,3113.0,vegetacion
3350,1373.0,1804.0,5160.0,3163.0,vegetacion
3351,1373.0,1824.0,5328.0,3208.0,vegetacion
3352,1366.0,1838.0,5332.0,3225.0,vegetacion
3353,1357.0,1854.0,5304.0,3207.0,vegetacion
3354,1390.0,1830.0,5276.0,3156.0,vegetacion
3355,1349.0,1753.0,4896.0,3112.0,vegetacion
3356,1356.0,1760.0,4992.0,3107.0,vegetacion
3357,1349.0,1773.0,4952.0,3131.0,vegetacion
3358,1356.0,1803.0,5108.0,3181.0,vegetacion
3359,1385.0,1825.0,5272.0,3223.0,vegetacion
3360,1380.0,1830.0,5352.0,3223.0,vegetacion
3361,1346.0,1812.0,5352.0,3191.0,vegetacion
3362,1364.0,1796.0,5208.0,3146.0,vegetacion
3363,1357.0,1752.0,4848.0,3137.0,vegetacion
3364,1357.0,1763.0,5004.0,3126.0,vegetacion
3365,1365.0,1772.0,5096.0,3145.0,vegetacion
3366,1367.0,1800.0,5280.0,3188.0,vegetacion
3367,1365.0,1812.0,5188.0,3219.0,vegetacion
3368,1376.0,1824.0,5256.0,3209.0,vegetacion
3369,1359.0,1796.0,5232.0,3173.0,vegetacion
3370,1345.0,1759.0,5100.0,3135.0,vegetacion
3371,1355.0,1792.0,5056.0,3149.0,vegetacion
3372,1347.0,1772.0,4976.0,3163.0,vegetacion
3373,1362.0,1785.0,5196.0,3192.0,vegetacion
3374,1377.0,1806.0,5236.0,3212.0,vegetacion
3375,1355.0,1816.0,5224.0,3201.0,vegetacion
3376,1352.0,1764.0,5156.0,3169.0,vegetacion
